,exp_id,agent_id,env_name,exp_seed,num_episodes,policy_seed,K,policy_id,dir_policy_id,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA
272,32,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,0.798700000000003,1.02395718172197,1.6,-0.95,23.877,14.7499108810867,0.092291214466095,0.28868809842235,1,237,0,636,127
273,32,1,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,0.817150000000003,1.02576233967718,1.6,-0.95,23.877,14.7499108810867,0.092291214466095,0.28868809842235,1,237,0,650,113
276,279,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.55019999999999,0.050447596573078,1.6,1.45,16.366,2.2702519683947,0.066561557292938,0.185574425757885,1,0,0,1000,0
280,274,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.0267,0.938928703363577,1.6,-0.8,21.081,12.8339564827063,0.08629860830307,0.298722387782693,1,213,0,767,20
283,592,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.40584999999999,0.571719579426836,1.6,-1.15,47.403,10.267160805208,0.121273009538651,0.499772682094239,1,57,0,941,2
287,634,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.52634999999999,0.206441704846674,1.6,-0.8,16.171,3.71883839390743,0.068622666835785,0.209069922482246,1,6,0,989,5
289,389,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.47124999999999,0.367553992632374,1.6,-0.7,17.198,7.53901823847111,0.069708835840225,0.223416113249333,1,22,0,957,21
298,523,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.25585,0.737080916521383,1.6,-0.95,20.109,10.2946160200369,0.077337667226791,0.190467152071386,1,109,0,858,33
301,214,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,0.815350000000003,1.03568666955794,1.6,-0.95,18.536,9.70560168150332,0.077119871616364,0.244466514682928,1,289,0,662,49
307,487,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.53779999999999,0.128027965695,1.6,0.3,17.853,4.60862137737523,0.071917601823807,0.198692084256375,1,0,0,991,9
314,669,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.22,0.750056664526086,1.6,-1,20.984,10.1254996913733,0.084299527406693,0.249596692877272,1,80,0,838,82
315,669,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.33039999999999,0.683754956106348,1.6,-1,20.984,10.1254996913733,0.084299527406693,0.249596692877272,1,80,0,906,14
317,550,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.48674999999999,0.389104018868991,1.6,-0.95,19.351,2.85057871317387,0.076162117242813,0.204063979779059,1,25,0,975,0
318,28,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.3084,0.717028200282252,1.6,-1,46.181,12.0368699835132,0.117553286075592,0.496747773235846,1,94,0,898,8
328,471,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.05285,0.888214150697909,1.6,-0.95,24.431,11.8982031836744,0.095419798851013,0.275497242888567,1,170,0,746,84
330,714,0,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.21755,0.832219620953511,1.6,-1.1,44.929,13.3344650811347,0.109987774133682,0.453447869294252,1,130,0,862,8
355,298,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.36809999999999,0.634631696340479,1.6,-1,47.116,10.5672391853312,0.117034372091293,0.481964455741965,1,71,0,924,5
364,521,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.20465,0.815892687490209,1.6,-0.8,15.485,4.82615530210125,0.059776465654373,0.14295338635627,1,145,0,847,8
368,667,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.47654999999999,0.331952703709427,1.6,-0.75,20.968,6.58794171194615,0.085558794021606,0.216554059777881,1,0,0,959,41
375,347,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.38419999999999,0.612070551488964,1.6,-2,47.125,10.6900596350067,0.122212340354919,0.523686745558609,1,64,0,932,4
384,715,0,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.1707,0.831496548399332,1.6,-0.95,23.433,12.5131734983576,0.093575584411621,0.310519128744157,1,135,0,823,42
398,31,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.54104999999999,0.169874652317524,1.6,-0.75,18.683,2.21596728315199,0.073774179458618,0.194967719252033,1,5,0,995,0
402,225,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.2596,0.67685141648666,1.6,-0.95,26.159,12.6722420668167,0.097324211597443,0.213541774372516,1,66,0,835,99
404,324,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,0.766350000000003,0.99650397766391,1.6,-0.95,22.805,13.5446290093158,0.089208128929138,0.246363304483795,1,232,0,606,162
408,131,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.45984999999999,0.451027136101588,1.6,-0.75,19.068,3.05276530378606,0.07724489402771,0.205663388882816,1,41,0,959,0
411,711,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.54654999999999,0.048995892685,1.6,1.5,19.016,1.76684577708412,0.075523339509964,0.192628187739055,1,0,0,1000,0
432,81,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.1941,0.860851433175312,1.6,-0.95,18.157,7.45669839808477,0.072038224458694,0.188240621296063,1,147,0,853,0
433,81,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.1615,0.874584329839037,1.6,-0.95,18.157,7.45669839808477,0.072038224458694,0.188240621296063,1,147,0,837,16
436,328,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.28709999999999,0.647856920932395,1.6,-0.95,19.256,10.612655841023,0.074644477844238,0.180232938682737,1,58,0,848,94
441,361,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.46139999999999,0.368123674870279,1.6,-0.9,19.163,8.13525850849253,0.081611936569214,0.27663638510303,1,0,0,951,49
448,572,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.107,0.919217602094306,1.6,-0.95,15.56,6.38423057227729,0.060793611764908,0.156185158249088,1,181,0,811,8
461,116,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.38664999999999,0.578441248096984,1.6,-0.95,18.375,7.62183540887626,0.071387734889984,0.18882707639935,1,52,0,918,30
466,717,0,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.54844999999999,0.049041793401139,1.6,1.5,18.986,1.72215098060536,0.075322777271271,0.189078595346386,1,0,0,1000,0
471,732,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.52744999999999,0.221650620346526,1.6,-0.75,19.569,3.524094067984,0.073262559175491,0.182689913303129,1,7,0,987,6
483,235,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.54509999999999,0.048795389126433,1.6,1.5,18.486,1.6086652852598,0.072320146560669,0.185782733815843,1,0,0,1000,0
492,570,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,0.723650000000003,1.10832449106748,1.6,-0.95,13.539,6.14642001493552,0.053930139780045,0.13206207834568,1,348,0,644,8
495,193,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,0.914800000000002,1.03050762248515,1.6,-0.85,15.964,6.51050719990386,0.064308860778809,0.205276172240198,1,268,0,732,0
498,621,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.53589999999999,0.095426359041933,1.6,0.5,17.357,4.51126933356899,0.06944465136528,0.177807856826547,1,0,0,994,6
500,326,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.2309,0.790114036073279,1.6,-0.95,16.485,7.29354337753605,0.071687882661819,0.262883756438932,1,119,0,857,24
501,326,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.2585,0.784963534184864,1.6,-0.95,16.485,7.29354337753605,0.071687882661819,0.262883756438932,1,119,0,874,7
512,325,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.1529,0.856487939202881,1.6,-0.8,14.652,5.56550950048601,0.059405254602432,0.155360767314473,1,163,0,824,13
515,242,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.0814,0.842916982863675,1.6,-0.95,24.067,11.1103785264049,0.091570567846298,0.254187960805274,1,152,0,753,95
533,221,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.44164999999999,0.446847599859277,1.6,-0.85,19.635,5.90878794677893,0.080529098272324,0.238095577106773,1,30,0,948,22
539,515,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.39264999999999,0.557775472300459,1.6,-0.7,14.809,2.63448647747526,0.060070965528488,0.158954466639283,1,67,0,933,0
545,697,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.16455,0.83795930539615,1.6,-0.95,23.416,12.6410815992936,0.089174850225449,0.261171336181982,1,134,0,819,47
548,518,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.352,0.665188695033225,1.6,-1.15,46.604,11.6206361271662,0.114372074127197,0.479437391617168,1,78,0,917,5
563,88,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.50679999999999,0.267420567645799,1.6,-0.7,16.12,6.76946083525121,0.065732181549072,0.214877310562165,1,9,0,972,19
571,536,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.1891,0.83455448593846,1.6,-0.95,14.919,6.30828336395885,0.059887794971466,0.209556528087543,1,136,0,846,18
574,228,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.01175,0.948877988731958,1.6,-0.95,20.222,9.554826843015,0.081037895441055,0.241296527812034,1,199,0,752,49
575,228,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.0557,0.939040739265339,1.6,-0.95,20.222,9.554826843015,0.081037895441055,0.241296527812034,1,199,0,785,16
577,53,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.35694999999999,0.655792800738156,1.6,-1.1,46.88,11.1072768940006,0.112571868658066,0.455840885526927,1,71,0,918,11
580,622,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.52004999999999,0.216772916896923,1.6,-0.8,16.112,4.17318295788718,0.063404977083206,0.162665910110847,1,6,0,986,8
582,719,0,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.53339999999999,0.145600274725014,1.6,0.25,19.453,3.99822348049731,0.075845202684402,0.184618063354618,1,0,0,988,12
591,613,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.54504999999999,0.047885253471189,1.6,1.5,14.875,1.70216773556545,0.061007499217987,0.162420497035534,1,0,0,1000,0
592,620,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.51754999999999,0.254606554314691,1.6,-0.8,15.003,1.54498899672457,0.06036209821701,0.153822693407065,1,13,0,987,0
593,620,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.51759999999999,0.254273946758216,1.6,-0.8,15.003,1.54498899672457,0.06036209821701,0.153822693407065,1,13,0,987,0
596,33,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.55229999999999,0.049947071986253,1.6,1.5,18.562,1.99553401374169,0.074635607242584,0.190609907273021,1,0,0,1000,0
616,473,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.41169999999999,0.490146008858587,1.6,-0.95,21.588,9.03051803608187,0.080533526420593,0.183915767143556,1,38,0,916,46
617,473,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.40579999999999,0.498855049087403,1.6,-0.95,21.588,9.03051803608187,0.080533526420593,0.183915767143556,1,38,0,908,54
618,323,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.15,0.797119815335182,1.6,-0.8,23.411,13.7156873323942,0.092172933101654,0.260255773735999,1,122,0,795,83
622,371,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.35449999999999,0.656117177034719,1.6,-1,46.669,11.5049310732399,0.119600945234299,0.495900378610485,1,75,0,919,6
628,127,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.36824999999999,0.583651811870742,1.6,-1.1,25.707,12.1568561314182,0.110751844406128,0.391393187914453,1,41,0,904,55
639,578,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.37335,0.597484123220024,1.6,-0.85,19.83,7.1016265742434,0.077046124219894,0.193046469418588,1,65,0,920,15
653,459,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.11045,0.840965693414421,1.6,-0.95,25.129,11.7740544843312,0.101550520896912,0.312971021700939,1,150,0,774,76
656,230,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.31004999999999,0.645167805690892,1.6,-0.95,21.142,8.20230674871405,0.082667347192764,0.21420055800797,1,67,0,877,56
661,662,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.51424999999999,0.285971043114509,1.6,-0.85,18.86,2.39883304963059,0.073871314525604,0.185433005658442,1,14,0,986,0
666,422,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.32825,0.578519176432383,1.6,-0.95,23.743,10.4435123880809,0.096511121511459,0.286044848609605,1,23,0,868,109
670,178,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.40569999999999,0.536947399658475,1.6,-0.8,19.769,5.6857399694323,0.080101785421371,0.23775168637235,1,53,0,931,16
680,671,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.50399999999999,0.313510765365405,1.6,-0.7,16.228,2.26495386266476,0.066008413553238,0.1732274505271,1,20,0,980,0
691,312,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.45579999999999,0.45204132554447,1.6,-0.95,18.361,4.7225712276259,0.073227041959763,0.184362472379039,1,37,0,957,6
699,102,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.35874999999999,0.653173742200349,1.6,-1.05,46.842,11.3307120694156,0.121985586166382,0.523690332466878,1,72,0,918,10
710,374,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.188,0.789316793182563,1.6,-0.8,17.204,9.83343195430772,0.067981547832489,0.221733743773443,1,120,0,822,58
716,79,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.2849,0.699629895015931,1.6,-0.8,21.996,9.01842469614289,0.089726432085037,0.267257157192222,1,88,0,874,38
718,619,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.54764999999999,0.04818690174726,1.6,1.5,15.041,1.71561038700516,0.061883886575699,0.166533085783544,1,0,0,1000,0
728,474,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.54989999999999,0.0499998999999,1.6,1.5,16.712,2.17141796989893,0.06584997010231,0.177754372331227,1,0,0,1000,0
735,599,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.48384999999999,0.346600169503709,1.6,-0.75,18.455,9.63358578100595,0.070355729103088,0.183081077150528,1,23,0,971,6
737,67,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.2853,0.721213498209789,1.6,-0.95,16.504,7.79871681752838,0.067896461009979,0.208840303073101,1,85,0,876,39
744,423,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,0.953600000000005,1.00216118464047,1.6,-0.95,14.759,8.44410557726513,0.058182962179184,0.149257597373145,1,233,0,737,30
753,529,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.1384,0.844577077595647,1.6,-0.75,15.245,6.11824934111058,0.063495837450027,0.209582588480005,1,173,0,819,8
762,377,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.097,0.837120660359074,1.6,-0.8,19.373,11.2495275900813,0.074256720066071,0.175364367581646,1,130,0,766,104
769,417,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.43864999999999,0.47311063980849,1.6,-0.85,19.561,5.62354683451645,0.074964766025543,0.178421179447778,1,42,0,949,9
770,276,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.55119999999999,0.049985597925803,1.6,1.5,14.615,2.27525273321449,0.058976923942566,0.156674658738185,1,0,0,1000,0
777,137,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.54759999999999,0.049942366784125,1.6,1.5,15.483,2.25736815783336,0.06338241314888,0.166523557689435,1,0,0,1000,0
782,469,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.37539999999999,0.624963870955752,1.6,-1.15,47.118,10.7127062873954,0.118137540578842,0.494088725764978,1,66,0,926,8
801,683,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.37814999999999,0.574025328273935,1.6,-0.95,19.573,7.11046208062458,0.073750331878662,0.17197458569889,1,48,0,914,38
806,83,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.46164999999999,0.441691948647468,1.6,-0.85,20.119,5.24660261502622,0.080502506494522,0.220742883431124,1,37,0,963,0
815,501,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.50904999999999,0.296092211143757,1.6,-0.65,24.212,13.8383906578764,0.091335800647736,0.254069107926426,1,18,0,982,0
817,25,1,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.53284999999999,0.198036303490041,1.6,-0.75,18.609,2.30219873164764,0.073564899682999,0.194206667849478,1,7,0,993,0
819,396,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.20305,0.847477549850138,1.6,-1.05,44.352,14.1890836913453,0.115839501857757,0.494641000124091,1,136,0,855,9
831,249,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.34995,0.66288196347465,1.6,-1.2,46.738,11.3838199212742,0.120076698064804,0.497099018585532,1,76,0,916,8
838,224,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.26915,0.77725850107927,1.6,-1.05,45.18,13.3411243903953,0.108271157264709,0.441033100550869,1,113,0,884,3
843,200,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.264,0.784754101614001,1.6,-1.1,45.334,12.8676510676969,0.114281359434128,0.477472090872202,1,115,0,882,3
848,670,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.2232,0.80090995748586,1.6,-0.95,17.83,11.3852140954837,0.071535989761353,0.197051844622194,1,130,0,862,8
853,466,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.55069999999999,0.049995099759877,1.6,1.5,16.559,3.28245624494828,0.066468089342117,0.174028291987983,1,0,0,1000,0
855,158,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.1002,0.899063379300922,1.6,-0.95,21.008,14.8590018507301,0.089175088167191,0.318967095148296,1,181,0,809,10
857,291,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.54989999999999,0.05059634374142,1.6,1.45,16.346,2.19596994514952,0.065345807552338,0.176777687120523,1,0,0,1000,0
862,132,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.40929999999999,0.543514958395811,1.6,-0.95,19.951,6.27571501902373,0.076230626344681,0.191984833823383,1,45,0,933,22
866,520,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.2555,0.755770963983141,1.6,-0.95,20.439,9.61666673021375,0.086172263383865,0.288585766139942,1,106,0,866,28
883,564,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.50779999999999,0.270016962430142,1.6,-0.65,18.916,4.25687021178706,0.075399314880371,0.193992559818282,1,8,0,976,16
894,373,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.12545,0.775219193196355,1.6,-0.95,22.089,12.9676936654133,0.087198678970337,0.248543115121998,1,80,0,761,159
902,716,0,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.33729999999999,0.687269023017914,1.6,-0.95,20.814,5.80632448283766,0.082691175460815,0.227857648553073,1,83,0,911,6
905,18,1,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.26035,0.769763195729702,1.6,-0.95,20.085,7.4681841835884,0.077255947113037,0.203807910946808,1,111,0,875,14
912,226,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.35514999999999,0.612642618089859,1.6,-0.75,22.029,6.09213911528619,0.085673539161682,0.212936686135185,1,74,0,907,19
916,376,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.06575,0.865612174995246,1.6,-0.75,19.226,10.5670678998481,0.078472826004028,0.278946183405292,1,167,0,766,67
922,277,0,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.35469999999999,0.670628742300829,1.6,-0.95,14.737,3.11958827411567,0.061280776500702,0.16143107206704,1,79,0,921,0
923,277,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.35314999999999,0.667770602452664,1.6,-0.95,14.737,3.11958827411567,0.061280776500702,0.16143107206704,1,79,0,921,0
927,655,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.35279999999999,0.654932943132348,1.6,-0.95,20.012,6.89694541083225,0.082144731998444,0.245531153222676,1,75,0,916,9
931,305,1,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.1834,0.682245879430574,1.6,-0.8,29.437,16.1789996909574,0.112066959857941,0.312308456393684,1,69,0,758,173
942,668,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.22879999999999,0.802381181234953,1.6,-0.95,14.679,5.93244966266044,0.058421939849854,0.146689579441319,1,125,0,864,11
947,627,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.53429999999999,0.105230746457487,1.6,0.5,17.221,4.37768877377093,0.068018101930618,0.1674218266985,1,0,0,992,8
952,29,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.33484999999999,0.684312046876282,1.6,-0.95,19.315,7.55683630893246,0.076170620441437,0.191972474018574,1,83,0,909,8
969,46,1,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.41834999999999,0.522652635600358,1.6,-0.95,21.06,5.25246608746787,0.080229479312897,0.208838004618291,1,49,0,939,12
972,718,0,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.19725,0.8280035854391,1.6,-0.95,20.027,6.83244253543343,0.07866241312027,0.194811577482512,1,148,0,848,4
973,718,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.18595,0.829569224055478,1.6,-0.95,20.027,6.83244253543343,0.07866241312027,0.194811577482512,1,148,0,842,10
978,618,0,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.42994999999999,0.439790288091952,1.6,-0.9,19.561,9.44480169193615,0.079633849143982,0.247243235764944,1,9,0,939,52
986,567,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.39269999999999,0.599676337702263,1.6,-1,47.303,10.2169071151694,0.117086926460266,0.48348321408079,1,63,0,934,3
992,82,0,Driving7x7RoundAbout-n2-v0,0,1000,0,3,klr_k3_seed0-v0,pi_3,1.52569999999999,0.179079619164214,1.6,0.2,20.83,8.10784188301671,0.083210742950439,0.241499024694112,1,0,0,980,20
995,74,1,Driving7x7RoundAbout-n2-v0,0,1000,1,3,klr_k3_seed1-v0,pi_3,1.54979999999999,0.0499995999984,1.6,1.5,14.432,2.04533029117549,0.058668475389481,0.158965843771952,1,0,0,1000,0
1007,725,1,Driving7x7RoundAbout-n2-v0,0,1000,4,3,klr_k3_seed4-v0,pi_3,1.53039999999999,0.153022351308559,1.6,0.25,19.483,4.12112982081371,0.075980608940125,0.184519282915971,1,0,0,987,13
1028,475,0,Driving7x7RoundAbout-n2-v0,0,1000,2,3,klr_k3_seed2-v0,pi_3,1.54009999999999,0.12199176201695,1.6,0.3,17.847,5.34299457233488,0.072883030414581,0.203699067229345,1,0,0,992,8
1035,494,1,Driving7x7RoundAbout-n2-v0,0,1000,3,3,klr_k3_seed3-v0,pi_3,1.36179999999999,0.649015223242109,1.6,-1.1,46.708,11.3458686754254,0.121211444616318,0.514218929276735,1,75,0,922,3
