exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
27,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9579999999999989,0.1202423478738749,1.0,0.3333333333333333,25.419,12.355057223663517,0.2459168138504028,0.1259640315781073,1000,0,0,884,116
27,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9579999999999989,0.1202423478738749,1.0,0.3333333333333333,25.419,12.355057223663517,0.2459168138504028,0.1259640315781073,1000,0,0,884,116
7,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.740666666666665,0.2933931757140168,1.0,0.0,41.154,11.774900594060233,0.2110249707698822,0.0707344819826198,1000,0,0,471,529
7,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.740666666666665,0.2933931757140168,1.0,0.0,41.154,11.774900594060233,0.2110249707698822,0.0707344819826198,1000,0,0,471,529
7,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.740666666666665,0.2933931757140168,1.0,0.0,41.154,11.774900594060233,0.2110249707698822,0.0707344819826198,1000,0,0,471,529
7,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.740666666666665,0.2933931757140168,1.0,0.0,41.154,11.774900594060233,0.2110249707698822,0.0707344819826198,1000,0,0,471,529
25,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9739999999999992,0.0942313936836107,1.0,0.3333333333333333,21.102,10.977048601513978,0.2094347352981567,0.1153638915081695,1000,0,0,926,74
25,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9739999999999992,0.0942313936836107,1.0,0.3333333333333333,21.102,10.977048601513978,0.2094347352981567,0.1153638915081695,1000,0,0,926,74
25,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9739999999999992,0.0942313936836107,1.0,0.3333333333333333,21.102,10.977048601513978,0.2094347352981567,0.1153638915081695,1000,0,0,926,74
25,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9739999999999992,0.0942313936836107,1.0,0.3333333333333333,21.102,10.977048601513978,0.2094347352981567,0.1153638915081695,1000,0,0,926,74
0,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.0383333333333333,0.118215904175368,1.0,0.0,49.987,0.4108904963612568,0.0186389501094818,0.0052486550371015,1000,0,0,1,999
0,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.0383333333333333,0.118215904175368,1.0,0.0,49.987,0.4108904963612568,0.0186389501094818,0.0052486550371015,1000,0,0,1,999
0,2,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.0383333333333333,0.118215904175368,1.0,0.0,49.987,0.4108904963612568,0.0186389501094818,0.0052486550371015,1000,0,0,1,999
0,3,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.0383333333333333,0.118215904175368,1.0,0.0,49.987,0.4108904963612568,0.0186389501094818,0.0052486550371015,1000,0,0,1,999
24,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9649999999999992,0.1074838489159075,1.0,0.3333333333333333,23.236,11.902617527250046,0.2300694561004638,0.1218827176463472,1000,0,0,900,100
24,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9649999999999992,0.1074838489159075,1.0,0.3333333333333333,23.236,11.902617527250046,0.2300694561004638,0.1218827176463472,1000,0,0,900,100
24,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9649999999999992,0.1074838489159075,1.0,0.3333333333333333,23.236,11.902617527250046,0.2300694561004638,0.1218827176463472,1000,0,0,900,100
